,judge_rating,judge_rating,trajectory_shift,trajectory_shift
,mean,std,mean,std
model,,,,
base,4.76,2.261312750049261,1.0367780711501837,0.21360716991888898
cpo,4.79,2.1662936741883083,1.0669405573606492,0.1773096264989919
gpo,4.52,2.208706372151771,1.0640890891849994,0.18944773440201917
gpo_clipped,4.27,2.2421805764419904,1.0489024206995965,0.15467949133042383
ppo,4.69,2.2096894063934127,1.0505279734730721,0.19197961085662868
